#
#Random Features
#

;Start
1,<UL>{Loop~2,<li>[Room Size.Type]</li>}</UL><br><UL>{Loop~5,[Selector]}</UL>

;Selector
<<li>
></li>
1,Major: [Major]
3,Minor: [Minor]
3,Descriptor - [Descriptor]

;Descriptor
1,[Sensedesc]
1,[Color]
1,Quality: [Miscellaneous.General Quality]
#1,[Miscellaneous.Texture]

;Sensedesc
1,Sound: [Sense_Sound]
1,Sight: [Sense_Sight]
1,Touch: [Sense_Touch]
1,Smell: [Sense_Smell]
1,Emotional: [Sense_Emotional]
1,Magical: [Sense_Magical]

;Sense_Smell
1,Rotted
1,Fermented
1,Yeasty
1,Mouldy
1,Dusty
1,Fruity
1,Meaty
1,Flower
1,Perfume
1,Waste
1,Salty
1,Sweet
1,Humid
1,Fall
1,smoke
1,melted

;Sense_Magical
1,[Book Titles.Arcana]

;Sense_Emotional
1,[Sense_Emotional_Negative]
1,[Sense_Emotional_Positive]

;Sense_Emotional_Negative
1,Fear
1,Anger
1,Guilt
1,Depression
1,Pride
1,Jealousy
1,Self-Pity
1,Anxiety
1,Resentment
1,Envy
1,Frustration
1,Shame
1,Denial
1,Offended
1,Negative
1,Regret
1,Resentful
1,Sad
1,Worried
1,Grief

;Sense_Emotional_Positive
1,Love
1,Appreciation
1,Happiness
1,Hope
1,Enthusiasm
1,Vitality
1,Confidence
1,Gratitude
1,Patient
1,Trust
1,Vulnerable
1,Optimistic
1,Appreciative
1,Ashamed
1,Astonished

;Sense_Sound
1,Ahem
1,Bah
1,Bam
1,Bang
1,Bash
1,Bawl
1,Beep
1,Biff
1,Blare
1,Blurt
1,Boing
1,Boink
1,Bong
1,Bonk
1,Boo
1,Boom
1,Bubble
1,Bump
1,Buzz
1,Clack
1,Clank
1,Clatter
1,Click
1,Clink
1,Cluck
1,Clunk
1,Crackle
1,Crackled
1,Crunch
1,Ding
1,Eek
1,Fizz
1,Flick
1,Fluttering
1,Hiccup
1,Honk
1,Hum
1,Jingle
1,Ping
1,Plop
1,Poof
1,Pow
1,Puff
1,Purr
1,Rattled
1,Ring
1,Screech
1,Sizzled
1,Slurch
1,Slurp
1,Snore
1,Swish
1,Swoosh
1,Thud
1,Tick-tock
1,Ting
1,Toot
1,Vroom
1,Wham
1,Whir

;Sense_Sight
1,[Sense_Sight_Quantity]
1,Greyscale
1,Tinted [Miscellaneous.Color]
1,Inverted
1,Black spots
1,Shimmer
1,Outline
1,Camoflauged

;Sense_Sight_Quantity
1,Black
1,Dim
1,Normal light
1,Bright
1,Blinding

;Sense_Touch
1,[Sense_Touch_Temp]
1,[Sense_Touch_Pain]
1,[Sense_Touch_Pressure]

;Sense_Touch_Pain
1,Not painful
1,minor pain
1,Dull pain
1,Sharp pain
1,Excruciating pain

;Sense_Touch_Pressure
1,Vacuum
1,Negative pressure
1,High altitutde
1,Ideal Pressure
1,High pressure
1,Ridged
1,Sharp
1,Bladed

;Sense_Touch_Temp
1,Freezing
1,Cold
1,Room-temperature
1,Lukewarm
1,Warm
1,Body temperature
1,Hot
1,Burning

;Color
1,Primary color: [Miscellaneous.Color]
1,Secondary color: [Miscellaneous.Color]
1,Primary Metal: [Miscellaneous.Precious Material]
1,Secondary Metal: [Miscellaneous.Precious Material]

;Major
1,Alcove
1,Altar
1,Arch
1,Arrow slit (wall)/murder hole (ceiling)
1,Balcony
1,Barrel
1,Bed
1,Bench
1,Bookcase
1,Brazier
1,Cage
1,Caldron
1,Carpet
1,Carving
1,Casket
1,Catwalk
1,Chair
1,Chandelier
1,Charcoal bin
1,Chasm
1,Chest
1,Chest of drawers
1,Chute
1,Coat rack
1,Collapsed wall
1,Crate
1,Cupboard
1,Curtain
1,Divan
1,Dome
1,Door (broken)
1,Dung heap
1,Evil symbol
1,Fallen stones
1,Firepit
1,Fireplace
1,Font
1,Forge
1,Fountain
1,Furniture (broken)
1,Gong
1,Hay (pile)
1,Hole
1,Hole (blasted)
1,Idol
1,[The Eye.MetalCommon] bars 
1,Iron maiden
1,Kiln
1,Ladder
1,Ledge
1,Loom
